tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,1,105166
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,2,108737
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,3,109402
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,4,104716
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,5,105404
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,6,105273
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,7,104507
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,8,104744
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,9,104763
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,10,105170
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,11,104902
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,12,104359
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,13,104346
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,14,108930
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,15,104431
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,16,103209
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,17,105166
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,18,104716
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,19,105404
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,20,104744
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,21,104763
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,22,104359
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,23,104346
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,24,103209
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,25,104716
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,26,105404
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,27,104359
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,28,103209
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,29,105404
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,30,103209
2008-M-FU-ESA-01A-2008,El Salvador F1,Clay,32,S,20080107,31,103209
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,1,104676
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,2,104510
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,3,103166
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,4,105376
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,5,103063
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,6,103929
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,7,105205
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,8,104010
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,9,104476
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,10,104869
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,11,105112
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,12,105173
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,13,104975
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,14,105373
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,15,104487
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,16,103971
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,17,104510
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,18,105376
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,19,103063
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,20,104010
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,21,104476
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,22,105173
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,23,104975
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,24,103971
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,25,104510
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,26,103063
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,27,105173
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,28,103971
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,29,103063
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,30,103971
2008-M-FU-GER-01A-2008,Germany F1,Carpet,32,S,20080107,31,103971
