tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
1980-207,Kaduna CH,Clay,32,C,19800303,270,108162
1980-207,Kaduna CH,Clay,32,C,19800303,271,108305
1980-207,Kaduna CH,Clay,32,C,19800303,272,108135
1980-207,Kaduna CH,Clay,32,C,19800303,273,100385
1980-207,Kaduna CH,Clay,32,C,19800303,274,107880
1980-207,Kaduna CH,Clay,32,C,19800303,275,100291
1980-207,Kaduna CH,Clay,32,C,19800303,276,108405
1980-207,Kaduna CH,Clay,32,C,19800303,277,108231
1980-207,Kaduna CH,Clay,32,C,19800303,278,100230
1980-207,Kaduna CH,Clay,32,C,19800303,279,108133
1980-207,Kaduna CH,Clay,32,C,19800303,280,100489
1980-207,Kaduna CH,Clay,32,C,19800303,281,100287
1980-207,Kaduna CH,Clay,32,C,19800303,282,100499
1980-207,Kaduna CH,Clay,32,C,19800303,283,100467
1980-207,Kaduna CH,Clay,32,C,19800303,284,100266
1980-207,Kaduna CH,Clay,32,C,19800303,285,100451
1980-207,Kaduna CH,Clay,32,C,19800303,286,100230
1980-207,Kaduna CH,Clay,32,C,19800303,287,108405
1980-207,Kaduna CH,Clay,32,C,19800303,288,100489
1980-207,Kaduna CH,Clay,32,C,19800303,289,100385
1980-207,Kaduna CH,Clay,32,C,19800303,290,100499
1980-207,Kaduna CH,Clay,32,C,19800303,291,100467
1980-207,Kaduna CH,Clay,32,C,19800303,292,100266
1980-207,Kaduna CH,Clay,32,C,19800303,293,108162
1980-207,Kaduna CH,Clay,32,C,19800303,294,108162
1980-207,Kaduna CH,Clay,32,C,19800303,295,100499
1980-207,Kaduna CH,Clay,32,C,19800303,296,100467
1980-207,Kaduna CH,Clay,32,C,19800303,297,100266
1980-207,Kaduna CH,Clay,32,C,19800303,298,100499
1980-207,Kaduna CH,Clay,32,C,19800303,299,100266
1980-207,Kaduna CH,Clay,32,C,19800303,300,100499
1980-351,Linz CH,Hard,32,C,19800317,270,108162
1980-351,Linz CH,Hard,32,C,19800317,271,100135
1980-351,Linz CH,Hard,32,C,19800317,272,100176
1980-351,Linz CH,Hard,32,C,19800317,273,100541
1980-351,Linz CH,Hard,32,C,19800317,274,100448
1980-351,Linz CH,Hard,32,C,19800317,275,100266
1980-351,Linz CH,Hard,32,C,19800317,276,100425
1980-351,Linz CH,Hard,32,C,19800317,277,100483
1980-351,Linz CH,Hard,32,C,19800317,278,107630
1980-351,Linz CH,Hard,32,C,19800317,279,100498
1980-351,Linz CH,Hard,32,C,19800317,280,100451
1980-351,Linz CH,Hard,32,C,19800317,281,100177
1980-351,Linz CH,Hard,32,C,19800317,282,100530
1980-351,Linz CH,Hard,32,C,19800317,283,100599
1980-351,Linz CH,Hard,32,C,19800317,284,100499
1980-351,Linz CH,Hard,32,C,19800317,285,100367
1980-351,Linz CH,Hard,32,C,19800317,286,108162
1980-351,Linz CH,Hard,32,C,19800317,287,100135
1980-351,Linz CH,Hard,32,C,19800317,288,100448
1980-351,Linz CH,Hard,32,C,19800317,289,100451
1980-351,Linz CH,Hard,32,C,19800317,290,100176
1980-351,Linz CH,Hard,32,C,19800317,291,100530
1980-351,Linz CH,Hard,32,C,19800317,292,100499
1980-351,Linz CH,Hard,32,C,19800317,293,100266
1980-351,Linz CH,Hard,32,C,19800317,294,100266
1980-351,Linz CH,Hard,32,C,19800317,295,100451
1980-351,Linz CH,Hard,32,C,19800317,296,100530
1980-351,Linz CH,Hard,32,C,19800317,297,100135
1980-351,Linz CH,Hard,32,C,19800317,298,100135
1980-351,Linz CH,Hard,32,C,19800317,299,100451
1980-351,Linz CH,Hard,32,C,19800317,300,100451
1980-213,San Luis Potosi CH,Clay,32,C,19800331,270,100671
1980-213,San Luis Potosi CH,Clay,32,C,19800331,271,202970
1980-213,San Luis Potosi CH,Clay,32,C,19800331,272,100102
1980-213,San Luis Potosi CH,Clay,32,C,19800331,273,107544
1980-213,San Luis Potosi CH,Clay,32,C,19800331,274,100385
1980-213,San Luis Potosi CH,Clay,32,C,19800331,275,106648
1980-213,San Luis Potosi CH,Clay,32,C,19800331,276,107455
1980-213,San Luis Potosi CH,Clay,32,C,19800331,277,106447
1980-213,San Luis Potosi CH,Clay,32,C,19800331,278,107942
1980-213,San Luis Potosi CH,Clay,32,C,19800331,279,100439
1980-213,San Luis Potosi CH,Clay,32,C,19800331,280,100638
1980-213,San Luis Potosi CH,Clay,32,C,19800331,281,100256
1980-213,San Luis Potosi CH,Clay,32,C,19800331,282,100764
1980-213,San Luis Potosi CH,Clay,32,C,19800331,283,100155
1980-213,San Luis Potosi CH,Clay,32,C,19800331,284,100550
1980-213,San Luis Potosi CH,Clay,32,C,19800331,285,100319
1980-213,San Luis Potosi CH,Clay,32,C,19800331,286,100671
1980-213,San Luis Potosi CH,Clay,32,C,19800331,287,100102
1980-213,San Luis Potosi CH,Clay,32,C,19800331,288,107544
1980-213,San Luis Potosi CH,Clay,32,C,19800331,289,100550
1980-213,San Luis Potosi CH,Clay,32,C,19800331,290,106447
1980-213,San Luis Potosi CH,Clay,32,C,19800331,291,100385
1980-213,San Luis Potosi CH,Clay,32,C,19800331,292,100155
1980-213,San Luis Potosi CH,Clay,32,C,19800331,293,100319
1980-213,San Luis Potosi CH,Clay,32,C,19800331,294,100671
1980-213,San Luis Potosi CH,Clay,32,C,19800331,295,106447
1980-213,San Luis Potosi CH,Clay,32,C,19800331,296,100155
1980-213,San Luis Potosi CH,Clay,32,C,19800331,297,100319
1980-213,San Luis Potosi CH,Clay,32,C,19800331,298,100671
1980-213,San Luis Potosi CH,Clay,32,C,19800331,299,106447
1980-213,San Luis Potosi CH,Clay,32,C,19800331,300,106447
1980-265,Shimizu City CH,Hard,32,C,19800402,270,100465
1980-265,Shimizu City CH,Hard,32,C,19800402,271,108505
1980-265,Shimizu City CH,Hard,32,C,19800402,272,100333
1980-265,Shimizu City CH,Hard,32,C,19800402,273,100868
1980-265,Shimizu City CH,Hard,32,C,19800402,274,100109
1980-265,Shimizu City CH,Hard,32,C,19800402,275,100497
1980-265,Shimizu City CH,Hard,32,C,19800402,276,100328
1980-265,Shimizu City CH,Hard,32,C,19800402,277,100432
1980-265,Shimizu City CH,Hard,32,C,19800402,278,100485
1980-265,Shimizu City CH,Hard,32,C,19800402,279,100227
1980-265,Shimizu City CH,Hard,32,C,19800402,280,100265
1980-265,Shimizu City CH,Hard,32,C,19800402,281,108253
1980-265,Shimizu City CH,Hard,32,C,19800402,282,100293
1980-265,Shimizu City CH,Hard,32,C,19800402,283,100146
1980-265,Shimizu City CH,Hard,32,C,19800402,284,100201
1980-265,Shimizu City CH,Hard,32,C,19800402,285,100382
1980-265,Shimizu City CH,Hard,32,C,19800402,286,100432
1980-265,Shimizu City CH,Hard,32,C,19800402,287,100485
1980-265,Shimizu City CH,Hard,32,C,19800402,288,100497
1980-265,Shimizu City CH,Hard,32,C,19800402,289,100265
1980-265,Shimizu City CH,Hard,32,C,19800402,290,100293
1980-265,Shimizu City CH,Hard,32,C,19800402,291,100146
1980-265,Shimizu City CH,Hard,32,C,19800402,292,108505
1980-265,Shimizu City CH,Hard,32,C,19800402,293,100382
1980-265,Shimizu City CH,Hard,32,C,19800402,294,100497
1980-265,Shimizu City CH,Hard,32,C,19800402,295,100293
1980-265,Shimizu City CH,Hard,32,C,19800402,296,100265
1980-265,Shimizu City CH,Hard,32,C,19800402,297,100485
1980-265,Shimizu City CH,Hard,32,C,19800402,298,100265
1980-265,Shimizu City CH,Hard,32,C,19800402,299,100497
1980-265,Shimizu City CH,Hard,32,C,19800402,300,100497
1980-266,Maebashi City CH,Hard,32,C,19800409,270,111033
1980-266,Maebashi City CH,Hard,32,C,19800409,271,106610
1980-266,Maebashi City CH,Hard,32,C,19800409,272,100465
1980-266,Maebashi City CH,Hard,32,C,19800409,273,100868
1980-266,Maebashi City CH,Hard,32,C,19800409,274,100293
