tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2014-1536,Madrid Masters,Clay,56,M,20140504,701,105053
2014-1536,Madrid Masters,Clay,56,M,20140504,702,104735
2014-1536,Madrid Masters,Clay,56,M,20140504,703,105992
2014-1536,Madrid Masters,Clay,56,M,20140504,704,103908
2014-1536,Madrid Masters,Clay,56,M,20140504,705,104559
2014-1536,Madrid Masters,Clay,56,M,20140504,706,103997
2014-1536,Madrid Masters,Clay,56,M,20140504,707,104997
2014-1536,Madrid Masters,Clay,56,M,20140504,708,105064
2014-1536,Madrid Masters,Clay,56,M,20140504,709,104979
2014-1536,Madrid Masters,Clay,56,M,20140504,710,105292
2014-1536,Madrid Masters,Clay,56,M,20140504,711,103794
2014-1536,Madrid Masters,Clay,56,M,20140504,712,106071
2014-1536,Madrid Masters,Clay,56,M,20140504,713,104594
2014-1536,Madrid Masters,Clay,56,M,20140504,714,106233
2014-1536,Madrid Masters,Clay,56,M,20140504,715,105053
2014-1536,Madrid Masters,Clay,56,M,20140504,716,103908
2014-1536,Madrid Masters,Clay,56,M,20140504,717,104559
2014-1536,Madrid Masters,Clay,56,M,20140504,718,104997
2014-1536,Madrid Masters,Clay,56,M,20140504,719,104979
2014-1536,Madrid Masters,Clay,56,M,20140504,720,103794
2014-1536,Madrid Masters,Clay,56,M,20140504,721,106233
2014-1539,Leon CH,Hard,32,C,20140331,1,105051
2014-1539,Leon CH,Hard,32,C,20140331,2,104629
2014-1539,Leon CH,Hard,32,C,20140331,3,104476
2014-1539,Leon CH,Hard,32,C,20140331,4,105216
2014-1539,Leon CH,Hard,32,C,20140331,5,105732
2014-1539,Leon CH,Hard,32,C,20140331,6,105302
2014-1539,Leon CH,Hard,32,C,20140331,7,110536
2014-1539,Leon CH,Hard,32,C,20140331,8,104330
2014-1539,Leon CH,Hard,32,C,20140331,9,105032
2014-1539,Leon CH,Hard,32,C,20140331,10,106415
2014-1539,Leon CH,Hard,32,C,20140331,11,105572
2014-1539,Leon CH,Hard,32,C,20140331,12,104460
2014-1539,Leon CH,Hard,32,C,20140331,13,106006
2014-1539,Leon CH,Hard,32,C,20140331,14,105336
2014-1539,Leon CH,Hard,32,C,20140331,15,105428
2014-1539,Leon CH,Hard,32,C,20140331,16,104166
2014-1539,Leon CH,Hard,32,C,20140331,17,104629
2014-1539,Leon CH,Hard,32,C,20140331,18,105216
2014-1539,Leon CH,Hard,32,C,20140331,19,105732
2014-1539,Leon CH,Hard,32,C,20140331,20,104330
2014-1539,Leon CH,Hard,32,C,20140331,21,105032
2014-1539,Leon CH,Hard,32,C,20140331,22,105572
2014-1539,Leon CH,Hard,32,C,20140331,23,106006
2014-1539,Leon CH,Hard,32,C,20140331,24,105428
2014-1539,Leon CH,Hard,32,C,20140331,25,104629
2014-1539,Leon CH,Hard,32,C,20140331,26,104330
2014-1539,Leon CH,Hard,32,C,20140331,27,105032
2014-1539,Leon CH,Hard,32,C,20140331,28,106006
2014-1539,Leon CH,Hard,32,C,20140331,29,104330
2014-1539,Leon CH,Hard,32,C,20140331,30,105032
2014-1539,Leon CH,Hard,32,C,20140331,31,104330
2014-1541,Tunis CH,Clay,32,C,20140428,1,104620
2014-1541,Tunis CH,Clay,32,C,20140428,2,105341
2014-1541,Tunis CH,Clay,32,C,20140428,3,105063
2014-1541,Tunis CH,Clay,32,C,20140428,4,104393
2014-1541,Tunis CH,Clay,32,C,20140428,5,106032
2014-1541,Tunis CH,Clay,32,C,20140428,6,106243
2014-1541,Tunis CH,Clay,32,C,20140428,7,102967
2014-1541,Tunis CH,Clay,32,C,20140428,8,104494
2014-1541,Tunis CH,Clay,32,C,20140428,9,104714
2014-1541,Tunis CH,Clay,32,C,20140428,10,106065
2014-1541,Tunis CH,Clay,32,C,20140428,11,103808
2014-1541,Tunis CH,Clay,32,C,20140428,12,105539
2014-1541,Tunis CH,Clay,32,C,20140428,13,105302
2014-1541,Tunis CH,Clay,32,C,20140428,14,104262
2014-1541,Tunis CH,Clay,32,C,20140428,15,104947
2014-1541,Tunis CH,Clay,32,C,20140428,16,104467
2014-1541,Tunis CH,Clay,32,C,20140428,17,104620
2014-1541,Tunis CH,Clay,32,C,20140428,18,105063
2014-1541,Tunis CH,Clay,32,C,20140428,19,106243
2014-1541,Tunis CH,Clay,32,C,20140428,20,104494
2014-1541,Tunis CH,Clay,32,C,20140428,21,104714
2014-1541,Tunis CH,Clay,32,C,20140428,22,105539
2014-1541,Tunis CH,Clay,32,C,20140428,23,105302
2014-1541,Tunis CH,Clay,32,C,20140428,24,104947
2014-1541,Tunis CH,Clay,32,C,20140428,25,104620
2014-1541,Tunis CH,Clay,32,C,20140428,26,106243
2014-1541,Tunis CH,Clay,32,C,20140428,27,104714
2014-1541,Tunis CH,Clay,32,C,20140428,28,104947
2014-1541,Tunis CH,Clay,32,C,20140428,29,104620
2014-1541,Tunis CH,Clay,32,C,20140428,30,104714
2014-1541,Tunis CH,Clay,32,C,20140428,31,104620
2014-1607,Banja Luka CH,Clay,32,C,20140908,1,105641
2014-1607,Banja Luka CH,Clay,32,C,20140908,2,103105
2014-1607,Banja Luka CH,Clay,32,C,20140908,3,106293
2014-1607,Banja Luka CH,Clay,32,C,20140908,4,105181
2014-1607,Banja Luka CH,Clay,32,C,20140908,5,105379
2014-1607,Banja Luka CH,Clay,32,C,20140908,6,105472
2014-1607,Banja Luka CH,Clay,32,C,20140908,7,105963
2014-1607,Banja Luka CH,Clay,32,C,20140908,8,104678
2014-1607,Banja Luka CH,Clay,32,C,20140908,9,103708
2014-1607,Banja Luka CH,Clay,32,C,20140908,10,106110
2014-1607,Banja Luka CH,Clay,32,C,20140908,11,104081
2014-1607,Banja Luka CH,Clay,32,C,20140908,12,104890
2014-1607,Banja Luka CH,Clay,32,C,20140908,13,105163
2014-1607,Banja Luka CH,Clay,32,C,20140908,14,106353
2014-1607,Banja Luka CH,Clay,32,C,20140908,15,106234
2014-1607,Banja Luka CH,Clay,32,C,20140908,16,105077
2014-1607,Banja Luka CH,Clay,32,C,20140908,17,105641
2014-1607,Banja Luka CH,Clay,32,C,20140908,18,106293
2014-1607,Banja Luka CH,Clay,32,C,20140908,19,105379
2014-1607,Banja Luka CH,Clay,32,C,20140908,20,104678
2014-1607,Banja Luka CH,Clay,32,C,20140908,21,103708
2014-1607,Banja Luka CH,Clay,32,C,20140908,22,104890
2014-1607,Banja Luka CH,Clay,32,C,20140908,23,105163
2014-1607,Banja Luka CH,Clay,32,C,20140908,24,105077
2014-1607,Banja Luka CH,Clay,32,C,20140908,25,105641
2014-1607,Banja Luka CH,Clay,32,C,20140908,26,104678
2014-1607,Banja Luka CH,Clay,32,C,20140908,27,104890
2014-1607,Banja Luka CH,Clay,32,C,20140908,28,105077
2014-1607,Banja Luka CH,Clay,32,C,20140908,29,104678
2014-1607,Banja Luka CH,Clay,32,C,20140908,30,105077
2014-1607,Banja Luka CH,Clay,32,C,20140908,31,104678
2014-1631,Nottingham CH,Grass,32,C,20140603,1,104997
2014-1631,Nottingham CH,Grass,32,C,20140603,2,106093
2014-1631,Nottingham CH,Grass,32,C,20140603,3,104770
2014-1631,Nottingham CH,Grass,32,C,20140603,4,104534
2014-1631,Nottingham CH,Grass,32,C,20140603,5,104571
2014-1631,Nottingham CH,Grass,32,C,20140603,6,106045
2014-1631,Nottingham CH,Grass,32,C,20140603,7,105441
2014-1631,Nottingham CH,Grass,32,C,20140603,8,104932
2014-1631,Nottingham CH,Grass,32,C,20140603,9,105004
2014-1631,Nottingham CH,Grass,32,C,20140603,10,105992
2014-1631,Nottingham CH,Grass,32,C,20140603,11,105554
2014-1631,Nottingham CH,Grass,32,C,20140603,12,104594
2014-1631,Nottingham CH,Grass,32,C,20140603,13,104180
2014-1631,Nottingham CH,Grass,32,C,20140603,14,104499
2014-1631,Nottingham CH,Grass,32,C,20140603,15,103582
2014-1631,Nottingham CH,Grass,32,C,20140603,16,105449
2014-1631,Nottingham CH,Grass,32,C,20140603,17,104997
2014-1631,Nottingham CH,Grass,32,C,20140603,18,104770
2014-1631,Nottingham CH,Grass,32,C,20140603,19,104571
2014-1631,Nottingham CH,Grass,32,C,20140603,20,104932
2014-1631,Nottingham CH,Grass,32,C,20140603,21,105004
2014-1631,Nottingham CH,Grass,32,C,20140603,22,104594
2014-1631,Nottingham CH,Grass,32,C,20140603,23,104180
2014-1631,Nottingham CH,Grass,32,C,20140603,24,105449
2014-1631,Nottingham CH,Grass,32,C,20140603,25,104997
2014-1631,Nottingham CH,Grass,32,C,20140603,26,104571
2014-1631,Nottingham CH,Grass,32,C,20140603,27,104594
2014-1631,Nottingham CH,Grass,32,C,20140603,28,104180
2014-1631,Nottingham CH,Grass,32,C,20140603,29,104571
2014-1631,Nottingham CH,Grass,32,C,20140603,30,104594
2014-1631,Nottingham CH,Grass,32,C,20140603,31,104571
2014-1741,Busan CH,Hard,32,C,20140512,1,105359
2014-1741,Busan CH,Hard,32,C,20140512,2,105572
2014-1741,Busan CH,Hard,32,C,20140512,3,105783
2014-1741,Busan CH,Hard,32,C,20140512,4,104499
2014-1741,Busan CH,Hard,32,C,20140512,5,106034
2014-1741,Busan CH,Hard,32,C,20140512,6,111202
2014-1741,Busan CH,Hard,32,C,20140512,7,105651
2014-1741,Busan CH,Hard,32,C,20140512,8,104804
2014-1741,Busan CH,Hard,32,C,20140512,9,106093
2014-1741,Busan CH,Hard,32,C,20140512,10,103843
2014-1741,Busan CH,Hard,32,C,20140512,11,104505
2014-1741,Busan CH,Hard,32,C,20140512,12,105591
2014-1741,Busan CH,Hard,32,C,20140512,13,106227
2014-1741,Busan CH,Hard,32,C,20140512,14,106291
2014-1741,Busan CH,Hard,32,C,20140512,15,105810
2014-1741,Busan CH,Hard,32,C,20140512,16,104424
2014-1741,Busan CH,Hard,32,C,20140512,17,105572
2014-1741,Busan CH,Hard,32,C,20140512,18,104499
2014-1741,Busan CH,Hard,32,C,20140512,19,111202
2014-1741,Busan CH,Hard,32,C,20140512,20,104804
2014-1741,Busan CH,Hard,32,C,20140512,21,103843
2014-1741,Busan CH,Hard,32,C,20140512,22,104505
2014-1741,Busan CH,Hard,32,C,20140512,23,106227
2014-1741,Busan CH,Hard,32,C,20140512,24,104424
2014-1741,Busan CH,Hard,32,C,20140512,25,104499
2014-1741,Busan CH,Hard,32,C,20140512,26,111202
2014-1741,Busan CH,Hard,32,C,20140512,27,103843
2014-1741,Busan CH,Hard,32,C,20140512,28,104424
2014-1741,Busan CH,Hard,32,C,20140512,29,104499
2014-1741,Busan CH,Hard,32,C,20140512,30,104424
2014-1741,Busan CH,Hard,32,C,20140512,31,104424
2014-1743,Recanati CH,Hard,32,C,20140714,1,104180
2014-1743,Recanati CH,Hard,32,C,20140714,2,106374
2014-1743,Recanati CH,Hard,32,C,20140714,3,106099
2014-1743,Recanati CH,Hard,32,C,20140714,4,105935
2014-1743,Recanati CH,Hard,32,C,20140714,5,106207
2014-1743,Recanati CH,Hard,32,C,20140714,6,109303
2014-1743,Recanati CH,Hard,32,C,20140714,7,105751
2014-1743,Recanati CH,Hard,32,C,20140714,8,104505
2014-1743,Recanati CH,Hard,32,C,20140714,9,104629
2014-1743,Recanati CH,Hard,32,C,20140714,10,106066
2014-1743,Recanati CH,Hard,32,C,20140714,11,104262
2014-1743,Recanati CH,Hard,32,C,20140714,12,105916
2014-1743,Recanati CH,Hard,32,C,20140714,13,104592
2014-1743,Recanati CH,Hard,32,C,20140714,14,106378
2014-1743,Recanati CH,Hard,32,C,20140714,15,105645
2014-1743,Recanati CH,Hard,32,C,20140714,16,103926
2014-1743,Recanati CH,Hard,32,C,20140714,17,104180
2014-1743,Recanati CH,Hard,32,C,20140714,18,106099
2014-1743,Recanati CH,Hard,32,C,20140714,19,109303
2014-1743,Recanati CH,Hard,32,C,20140714,20,104505
2014-1743,Recanati CH,Hard,32,C,20140714,21,104629
2014-1743,Recanati CH,Hard,32,C,20140714,22,105916
2014-1743,Recanati CH,Hard,32,C,20140714,23,104592
2014-1743,Recanati CH,Hard,32,C,20140714,24,103926
2014-1743,Recanati CH,Hard,32,C,20140714,25,104180
2014-1743,Recanati CH,Hard,32,C,20140714,26,104505
2014-1743,Recanati CH,Hard,32,C,20140714,27,105916
2014-1743,Recanati CH,Hard,32,C,20140714,28,104592
2014-1743,Recanati CH,Hard,32,C,20140714,29,104180
2014-1743,Recanati CH,Hard,32,C,20140714,30,104592
2014-1743,Recanati CH,Hard,32,C,20140714,31,104180
2014-1763,Genova CH,Clay,32,C,20140902,1,105077
2014-1763,Genova CH,Clay,32,C,20140902,2,105060
2014-1763,Genova CH,Clay,32,C,20140902,3,104225
2014-1763,Genova CH,Clay,32,C,20140902,4,105379
2014-1763,Genova CH,Clay,32,C,20140902,5,105916
2014-1763,Genova CH,Clay,32,C,20140902,6,105819
2014-1763,Genova CH,Clay,32,C,20140902,7,105590
2014-1763,Genova CH,Clay,32,C,20140902,8,106186
2014-1763,Genova CH,Clay,32,C,20140902,9,104676
2014-1763,Genova CH,Clay,32,C,20140902,10,105872
2014-1763,Genova CH,Clay,32,C,20140902,11,106065
2014-1763,Genova CH,Clay,32,C,20140902,12,105332
2014-1763,Genova CH,Clay,32,C,20140902,13,106000
2014-1763,Genova CH,Clay,32,C,20140902,14,106243
2014-1763,Genova CH,Clay,32,C,20140902,15,105401
2014-1763,Genova CH,Clay,32,C,20140902,16,104678
2014-1763,Genova CH,Clay,32,C,20140902,17,105077
2014-1763,Genova CH,Clay,32,C,20140902,18,105379
2014-1763,Genova CH,Clay,32,C,20140902,19,105916
2014-1763,Genova CH,Clay,32,C,20140902,20,106186
2014-1763,Genova CH,Clay,32,C,20140902,21,104676
2014-1763,Genova CH,Clay,32,C,20140902,22,106065
2014-1763,Genova CH,Clay,32,C,20140902,23,106243
2014-1763,Genova CH,Clay,32,C,20140902,24,104678
2014-1763,Genova CH,Clay,32,C,20140902,25,105077
2014-1763,Genova CH,Clay,32,C,20140902,26,105916
2014-1763,Genova CH,Clay,32,C,20140902,27,104676
2014-1763,Genova CH,Clay,32,C,20140902,28,106243
2014-1763,Genova CH,Clay,32,C,20140902,29,105077
2014-1763,Genova CH,Clay,32,C,20140902,30,106243
2014-1763,Genova CH,Clay,32,C,20140902,31,105077
2014-1768,Tiburon CH,Hard,32,C,20141006,1,105023
2014-1768,Tiburon CH,Hard,32,C,20141006,2,105733
2014-1768,Tiburon CH,Hard,32,C,20141006,3,104945
2014-1768,Tiburon CH,Hard,32,C,20141006,4,111442
2014-1768,Tiburon CH,Hard,32,C,20141006,5,104695
2014-1768,Tiburon CH,Hard,32,C,20141006,6,105591
2014-1768,Tiburon CH,Hard,32,C,20141006,7,106216
2014-1768,Tiburon CH,Hard,32,C,20141006,8,104476
2014-1768,Tiburon CH,Hard,32,C,20141006,9,105472
2014-1768,Tiburon CH,Hard,32,C,20141006,10,105441
2014-1768,Tiburon CH,Hard,32,C,20141006,11,106218
2014-1768,Tiburon CH,Hard,32,C,20141006,12,105614
2014-1768,Tiburon CH,Hard,32,C,20141006,13,106281
2014-1768,Tiburon CH,Hard,32,C,20141006,14,105357
2014-1768,Tiburon CH,Hard,32,C,20141006,15,111577
2014-1768,Tiburon CH,Hard,32,C,20141006,16,105065
2014-1768,Tiburon CH,Hard,32,C,20141006,17,105023
2014-1768,Tiburon CH,Hard,32,C,20141006,18,104945
2014-1768,Tiburon CH,Hard,32,C,20141006,19,105591
2014-1768,Tiburon CH,Hard,32,C,20141006,20,106216
2014-1768,Tiburon CH,Hard,32,C,20141006,21,105472
2014-1768,Tiburon CH,Hard,32,C,20141006,22,106218
2014-1768,Tiburon CH,Hard,32,C,20141006,23,105357
2014-1768,Tiburon CH,Hard,32,C,20141006,24,105065
2014-1768,Tiburon CH,Hard,32,C,20141006,25,105023
2014-1768,Tiburon CH,Hard,32,C,20141006,26,105591
2014-1768,Tiburon CH,Hard,32,C,20141006,27,105472
2014-1768,Tiburon CH,Hard,32,C,20141006,28,105357
2014-1768,Tiburon CH,Hard,32,C,20141006,29,105023
2014-1768,Tiburon CH,Hard,32,C,20141006,30,105357
2014-1768,Tiburon CH,Hard,32,C,20141006,31,105023
2014-1796,St. Brieuc CH,Hard,32,C,20140331,1,105173
