tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2002-1536,Madrid Masters,Hard,48,M,20021014,300,101956
2002-1536,Madrid Masters,Hard,48,M,20021014,299,101956
2002-1536,Madrid Masters,Hard,48,M,20021014,298,102405
2002-1536,Madrid Masters,Hard,48,M,20021014,297,101956
2002-1536,Madrid Masters,Hard,48,M,20021014,296,102405
2002-1536,Madrid Masters,Hard,48,M,20021014,295,102035
2002-1536,Madrid Masters,Hard,48,M,20021014,294,103184
2002-1536,Madrid Masters,Hard,48,M,20021014,293,101956
2002-1536,Madrid Masters,Hard,48,M,20021014,292,102405
2002-1536,Madrid Masters,Hard,48,M,20021014,291,102035
2002-1536,Madrid Masters,Hard,48,M,20021014,290,103184
2002-1536,Madrid Masters,Hard,48,M,20021014,289,101682
2002-1536,Madrid Masters,Hard,48,M,20021014,288,102093
2002-1536,Madrid Masters,Hard,48,M,20021014,287,101097
2002-1536,Madrid Masters,Hard,48,M,20021014,286,102765
2002-1536,Madrid Masters,Hard,48,M,20021014,285,101682
2002-1536,Madrid Masters,Hard,48,M,20021014,284,102765
2002-1536,Madrid Masters,Hard,48,M,20021014,283,101704
2002-1536,Madrid Masters,Hard,48,M,20021014,282,103602
2002-1536,Madrid Masters,Hard,48,M,20021014,281,102422
2002-1536,Madrid Masters,Hard,48,M,20021014,280,102338
2002-1536,Madrid Masters,Hard,48,M,20021014,279,103017
2002-1536,Madrid Masters,Hard,48,M,20021014,278,101097
2002-301,Auckland,Hard,32,A,20020107,300,102035
2002-301,Auckland,Hard,32,A,20020107,299,102035
2002-301,Auckland,Hard,32,A,20020107,298,102984
2002-301,Auckland,Hard,32,A,20020107,297,102035
2002-301,Auckland,Hard,32,A,20020107,296,102405
2002-301,Auckland,Hard,32,A,20020107,295,101704
2002-301,Auckland,Hard,32,A,20020107,294,102984
2002-301,Auckland,Hard,32,A,20020107,293,102035
2002-301,Auckland,Hard,32,A,20020107,292,102405
2002-301,Auckland,Hard,32,A,20020107,291,101704
2002-301,Auckland,Hard,32,A,20020107,290,102984
2002-301,Auckland,Hard,32,A,20020107,289,101532
2002-301,Auckland,Hard,32,A,20020107,288,102023
2002-301,Auckland,Hard,32,A,20020107,287,103066
2002-301,Auckland,Hard,32,A,20020107,286,101249
2002-306,St. Poelten,Clay,32,A,20020520,300,102664
2002-306,St. Poelten,Clay,32,A,20020520,299,102664
2002-306,St. Poelten,Clay,32,A,20020520,298,103185
2002-306,St. Poelten,Clay,32,A,20020520,297,102664
2002-306,St. Poelten,Clay,32,A,20020520,296,103185
2002-306,St. Poelten,Clay,32,A,20020520,295,102388
2002-306,St. Poelten,Clay,32,A,20020520,294,101937
2002-306,St. Poelten,Clay,32,A,20020520,293,102664
2002-306,St. Poelten,Clay,32,A,20020520,292,103185
2002-306,St. Poelten,Clay,32,A,20020520,291,102388
