tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2015-339,Brisbane,Hard,28,A,20150104,1,105357
2015-339,Brisbane,Hard,28,A,20150104,2,103813
2015-339,Brisbane,Hard,28,A,20150104,3,105902
2015-339,Brisbane,Hard,28,A,20150104,4,104871
2015-339,Brisbane,Hard,28,A,20150104,5,105373
2015-339,Brisbane,Hard,28,A,20150104,6,105238
2015-339,Brisbane,Hard,28,A,20150104,7,103997
2015-339,Brisbane,Hard,28,A,20150104,8,105032
2015-339,Brisbane,Hard,28,A,20150104,9,105062
2015-339,Brisbane,Hard,28,A,20150104,10,106423
2015-339,Brisbane,Hard,28,A,20150104,11,106071
2015-339,Brisbane,Hard,28,A,20150104,12,105449
2015-339,Brisbane,Hard,28,A,20150104,13,103819
2015-339,Brisbane,Hard,28,A,20150104,14,105902
2015-339,Brisbane,Hard,28,A,20150104,15,105777
2015-339,Brisbane,Hard,28,A,20150104,16,105373
2015-339,Brisbane,Hard,28,A,20150104,17,105032
2015-339,Brisbane,Hard,28,A,20150104,18,105683
2015-339,Brisbane,Hard,28,A,20150104,19,106071
2015-339,Brisbane,Hard,28,A,20150104,20,105453
2015-339,Brisbane,Hard,28,A,20150104,21,103819
2015-339,Brisbane,Hard,28,A,20150104,22,105777
2015-339,Brisbane,Hard,28,A,20150104,23,105683
2015-339,Brisbane,Hard,28,A,20150104,24,105453
2015-339,Brisbane,Hard,28,A,20150104,25,103819
2015-339,Brisbane,Hard,28,A,20150104,26,105683
2015-339,Brisbane,Hard,28,A,20150104,27,103819
2015-891,Chennai,Hard,28,A,20150105,1,106432
2015-891,Chennai,Hard,28,A,20150105,2,111200
2015-891,Chennai,Hard,28,A,20150105,3,104180
2015-891,Chennai,Hard,28,A,20150105,4,105575
2015-891,Chennai,Hard,28,A,20150105,5,106210
2015-891,Chennai,Hard,28,A,20150105,6,104890
2015-891,Chennai,Hard,28,A,20150105,7,104229
2015-891,Chennai,Hard,28,A,20150105,8,105807
2015-891,Chennai,Hard,28,A,20150105,9,105376
2015-891,Chennai,Hard,28,A,20150105,10,104198
2015-891,Chennai,Hard,28,A,20150105,11,105147
2015-891,Chennai,Hard,28,A,20150105,12,105379
2015-891,Chennai,Hard,28,A,20150105,13,104527
2015-891,Chennai,Hard,28,A,20150105,14,104180
2015-891,Chennai,Hard,28,A,20150105,15,105676
2015-891,Chennai,Hard,28,A,20150105,16,104890
2015-891,Chennai,Hard,28,A,20150105,17,104229
2015-891,Chennai,Hard,28,A,20150105,18,105138
2015-891,Chennai,Hard,28,A,20150105,19,104198
2015-891,Chennai,Hard,28,A,20150105,20,105379
2015-891,Chennai,Hard,28,A,20150105,21,104527
2015-891,Chennai,Hard,28,A,20150105,22,105676
2015-891,Chennai,Hard,28,A,20150105,23,105138
2015-891,Chennai,Hard,28,A,20150105,24,105379
2015-891,Chennai,Hard,28,A,20150105,25,104527
2015-891,Chennai,Hard,28,A,20150105,26,105379
2015-891,Chennai,Hard,28,A,20150105,27,104527
2015-451,Doha,Hard,32,A,20150105,1,104925
2015-451,Doha,Hard,32,A,20150105,2,104660
2015-451,Doha,Hard,32,A,20150105,3,105932
2015-451,Doha,Hard,32,A,20150105,4,103333
2015-451,Doha,Hard,32,A,20150105,5,103970
2015-451,Doha,Hard,32,A,20150105,6,104269
2015-451,Doha,Hard,32,A,20150105,7,104460
2015-451,Doha,Hard,32,A,20150105,8,105526
2015-451,Doha,Hard,32,A,20150105,9,104755
2015-451,Doha,Hard,32,A,20150105,10,104620
2015-451,Doha,Hard,32,A,20150105,11,104882
2015-451,Doha,Hard,32,A,20150105,12,104607
2015-451,Doha,Hard,32,A,20150105,13,104312
2015-451,Doha,Hard,32,A,20150105,14,105154
2015-451,Doha,Hard,32,A,20150105,15,104471
2015-451,Doha,Hard,32,A,20150105,16,103582
2015-451,Doha,Hard,32,A,20150105,17,104925
2015-451,Doha,Hard,32,A,20150105,18,103333
2015-451,Doha,Hard,32,A,20150105,19,103970
2015-451,Doha,Hard,32,A,20150105,20,104460
2015-451,Doha,Hard,32,A,20150105,21,104755
2015-451,Doha,Hard,32,A,20150105,22,104607
2015-451,Doha,Hard,32,A,20150105,23,104312
2015-451,Doha,Hard,32,A,20150105,24,104471
2015-451,Doha,Hard,32,A,20150105,25,103333
2015-451,Doha,Hard,32,A,20150105,26,103970
2015-451,Doha,Hard,32,A,20150105,27,104607
2015-451,Doha,Hard,32,A,20150105,28,104312
2015-451,Doha,Hard,32,A,20150105,29,103970
2015-451,Doha,Hard,32,A,20150105,30,104607
2015-451,Doha,Hard,32,A,20150105,31,103970
2015-338,Sydney,Hard,28,A,20150111,1,105223
2015-338,Sydney,Hard,28,A,20150111,2,105062
2015-338,Sydney,Hard,28,A,20150111,3,104655
2015-338,Sydney,Hard,28,A,20150111,4,105577
