tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,1,102836
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,2,103597
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,3,102994
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,4,103334
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,5,102763
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,6,104310
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,7,104477
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,8,104203
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,9,103976
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,10,104763
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,11,103638
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,12,103590
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,13,103946
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,14,103568
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,15,103388
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,16,102807
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,17,102836
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,18,102994
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,19,102763
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,20,104477
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,21,103976
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,22,103590
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,23,103568
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,24,102807
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,25,102836
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,26,102763
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,27,103976
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,28,102807
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,29,102836
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,30,103976
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,31,103976
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,1,103169
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,2,103527
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,3,102939
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,4,103088
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,5,103693
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,6,104182
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,7,103726
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,8,104081
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,9,102354
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,10,106796
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,11,102958
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,12,103917
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,13,102207
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,14,103918
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,15,103565
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,16,103425
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,17,103169
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,18,103088
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,19,103693
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,20,104081
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,21,102354
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,22,102958
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,23,103918
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,24,103565
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,25,103088
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,26,103693
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,27,102354
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,28,103565
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,29,103088
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,30,102354
2003-M-FU-FRA-01A-2003,France F1,Clay,32,S,20030106,31,103088
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,1,104259
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,2,104110
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,3,103957
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,4,103646
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,5,103582
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,6,104134
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,7,104049
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,8,104195
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,9,104312
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,10,102491
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,11,104121
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,12,103290
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,13,103967
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,14,103997
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,15,104056
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,16,103586
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,17,104110
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,18,103646
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,19,103582
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,20,104049
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,21,104312
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,22,104121
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,23,103997
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,24,104056
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,25,103646
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,26,103582
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,27,104121
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,28,104056
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,29,103646
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,30,104121
2003-M-FU-GER-01A-2003,Germany F1A,Hard,32,S,20030106,31,104121
