tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2015-1536,Madrid Masters,Clay,56,M,20150503,701,104268
2015-1536,Madrid Masters,Clay,56,M,20150503,702,106148
2015-1536,Madrid Masters,Clay,56,M,20150503,703,105311
2015-1536,Madrid Masters,Clay,56,M,20150503,704,105292
2015-1536,Madrid Masters,Clay,56,M,20150503,705,104386
2015-1536,Madrid Masters,Clay,56,M,20150503,706,106423
2015-1536,Madrid Masters,Clay,56,M,20150503,707,104593
2015-1536,Madrid Masters,Clay,56,M,20150503,708,104947
2015-1536,Madrid Masters,Clay,56,M,20150503,709,104563
2015-1536,Madrid Masters,Clay,56,M,20150503,710,103917
2015-1536,Madrid Masters,Clay,56,M,20150503,711,105077
2015-1536,Madrid Masters,Clay,56,M,20150503,712,105575
2015-1536,Madrid Masters,Clay,56,M,20150503,713,105643
2015-1536,Madrid Masters,Clay,56,M,20150503,714,105064
2015-1536,Madrid Masters,Clay,56,M,20150503,715,104268
2015-1536,Madrid Masters,Clay,56,M,20150503,716,105292
2015-1536,Madrid Masters,Clay,56,M,20150503,717,106423
2015-1536,Madrid Masters,Clay,56,M,20150503,718,104593
2015-1536,Madrid Masters,Clay,56,M,20150503,719,104563
2015-1536,Madrid Masters,Clay,56,M,20150503,720,105077
2015-1536,Madrid Masters,Clay,56,M,20150503,721,105064
2015-1539,Leon CH,Hard,32,C,20150406,1,104629
2015-1539,Leon CH,Hard,32,C,20150406,2,106412
2015-1539,Leon CH,Hard,32,C,20150406,3,105472
2015-1539,Leon CH,Hard,32,C,20150406,4,105589
2015-1539,Leon CH,Hard,32,C,20150406,5,104330
2015-1539,Leon CH,Hard,32,C,20150406,6,105654
2015-1539,Leon CH,Hard,32,C,20150406,7,105679
2015-1539,Leon CH,Hard,32,C,20150406,8,104547
2015-1539,Leon CH,Hard,32,C,20150406,9,105783
2015-1539,Leon CH,Hard,32,C,20150406,10,105398
2015-1539,Leon CH,Hard,32,C,20150406,11,105530
2015-1539,Leon CH,Hard,32,C,20150406,12,105572
2015-1539,Leon CH,Hard,32,C,20150406,13,104905
2015-1539,Leon CH,Hard,32,C,20150406,14,104117
2015-1539,Leon CH,Hard,32,C,20150406,15,105550
2015-1539,Leon CH,Hard,32,C,20150406,16,104268
2015-1539,Leon CH,Hard,32,C,20150406,17,104629
2015-1539,Leon CH,Hard,32,C,20150406,18,105589
2015-1539,Leon CH,Hard,32,C,20150406,19,105654
2015-1539,Leon CH,Hard,32,C,20150406,20,104547
2015-1539,Leon CH,Hard,32,C,20150406,21,105398
2015-1539,Leon CH,Hard,32,C,20150406,22,105572
2015-1539,Leon CH,Hard,32,C,20150406,23,104117
2015-1539,Leon CH,Hard,32,C,20150406,24,104268
2015-1539,Leon CH,Hard,32,C,20150406,25,104629
2015-1539,Leon CH,Hard,32,C,20150406,26,104547
2015-1539,Leon CH,Hard,32,C,20150406,27,105572
2015-1539,Leon CH,Hard,32,C,20150406,28,104268
2015-1539,Leon CH,Hard,32,C,20150406,29,104629
2015-1539,Leon CH,Hard,32,C,20150406,30,105572
2015-1539,Leon CH,Hard,32,C,20150406,31,105572
2015-1607,Banja Luka CH,Clay,32,C,20150914,1,104593
2015-1607,Banja Luka CH,Clay,32,C,20150914,2,104262
2015-1607,Banja Luka CH,Clay,32,C,20150914,3,103812
2015-1607,Banja Luka CH,Clay,32,C,20150914,4,106288
2015-1607,Banja Luka CH,Clay,32,C,20150914,5,104547
2015-1607,Banja Luka CH,Clay,32,C,20150914,6,106353
2015-1607,Banja Luka CH,Clay,32,C,20150914,7,105181
2015-1607,Banja Luka CH,Clay,32,C,20150914,8,105178
2015-1607,Banja Luka CH,Clay,32,C,20150914,9,105678
2015-1607,Banja Luka CH,Clay,32,C,20150914,10,105821
2015-1607,Banja Luka CH,Clay,32,C,20150914,11,144719
2015-1607,Banja Luka CH,Clay,32,C,20150914,12,105583
2015-1607,Banja Luka CH,Clay,32,C,20150914,13,104494
2015-1607,Banja Luka CH,Clay,32,C,20150914,14,105493
2015-1607,Banja Luka CH,Clay,32,C,20150914,15,106075
2015-1607,Banja Luka CH,Clay,32,C,20150914,16,103708
2015-1607,Banja Luka CH,Clay,32,C,20150914,17,104262
2015-1607,Banja Luka CH,Clay,32,C,20150914,18,103812
2015-1607,Banja Luka CH,Clay,32,C,20150914,19,104547
2015-1607,Banja Luka CH,Clay,32,C,20150914,20,105181
2015-1607,Banja Luka CH,Clay,32,C,20150914,21,105821
2015-1607,Banja Luka CH,Clay,32,C,20150914,22,105583
2015-1607,Banja Luka CH,Clay,32,C,20150914,23,104494
2015-1607,Banja Luka CH,Clay,32,C,20150914,24,106075
2015-1607,Banja Luka CH,Clay,32,C,20150914,25,103812
2015-1607,Banja Luka CH,Clay,32,C,20150914,26,105181
2015-1607,Banja Luka CH,Clay,32,C,20150914,27,105583
2015-1607,Banja Luka CH,Clay,32,C,20150914,28,104494
2015-1607,Banja Luka CH,Clay,32,C,20150914,29,103812
2015-1607,Banja Luka CH,Clay,32,C,20150914,30,105583
2015-1607,Banja Luka CH,Clay,32,C,20150914,31,105583
2015-1741,Busan CH,Hard,32,C,20150504,1,104229
2015-1741,Busan CH,Hard,32,C,20150504,2,104813
2015-1741,Busan CH,Hard,32,C,20150504,3,106227
2015-1741,Busan CH,Hard,32,C,20150504,4,105654
2015-1741,Busan CH,Hard,32,C,20150504,5,111202
2015-1741,Busan CH,Hard,32,C,20150504,6,106045
2015-1741,Busan CH,Hard,32,C,20150504,7,104233
2015-1741,Busan CH,Hard,32,C,20150504,8,105147
2015-1741,Busan CH,Hard,32,C,20150504,9,105004
2015-1741,Busan CH,Hard,32,C,20150504,10,105585
2015-1741,Busan CH,Hard,32,C,20150504,11,105441
2015-1741,Busan CH,Hard,32,C,20150504,12,104424
2015-1741,Busan CH,Hard,32,C,20150504,13,105041
2015-1741,Busan CH,Hard,32,C,20150504,14,105011
2015-1741,Busan CH,Hard,32,C,20150504,15,105015
2015-1741,Busan CH,Hard,32,C,20150504,16,105032
2015-1741,Busan CH,Hard,32,C,20150504,17,104813
2015-1741,Busan CH,Hard,32,C,20150504,18,106227
2015-1741,Busan CH,Hard,32,C,20150504,19,111202
2015-1741,Busan CH,Hard,32,C,20150504,20,104233
2015-1741,Busan CH,Hard,32,C,20150504,21,105585
2015-1741,Busan CH,Hard,32,C,20150504,22,104424
2015-1741,Busan CH,Hard,32,C,20150504,23,105041
2015-1741,Busan CH,Hard,32,C,20150504,24,105015
2015-1741,Busan CH,Hard,32,C,20150504,25,104813
2015-1741,Busan CH,Hard,32,C,20150504,26,111202
2015-1741,Busan CH,Hard,32,C,20150504,27,105585
2015-1741,Busan CH,Hard,32,C,20150504,28,105041
2015-1741,Busan CH,Hard,32,C,20150504,29,111202
2015-1741,Busan CH,Hard,32,C,20150504,30,105041
2015-1741,Busan CH,Hard,32,C,20150504,31,111202
2015-1743,Recanati CH,Hard,32,C,20150720,1,105575
2015-1743,Recanati CH,Hard,32,C,20150720,2,104095
2015-1743,Recanati CH,Hard,32,C,20150720,3,104592
2015-1743,Recanati CH,Hard,32,C,20150720,4,106099
2015-1743,Recanati CH,Hard,32,C,20150720,5,105586
2015-1743,Recanati CH,Hard,32,C,20150720,6,104963
2015-1743,Recanati CH,Hard,32,C,20150720,7,104262
2015-1743,Recanati CH,Hard,32,C,20150720,8,105916
2015-1743,Recanati CH,Hard,32,C,20150720,9,105422
2015-1743,Recanati CH,Hard,32,C,20150720,10,106248
2015-1743,Recanati CH,Hard,32,C,20150720,11,105530
2015-1743,Recanati CH,Hard,32,C,20150720,12,104308
2015-1743,Recanati CH,Hard,32,C,20150720,13,105376
2015-1743,Recanati CH,Hard,32,C,20150720,14,105806
2015-1743,Recanati CH,Hard,32,C,20150720,15,105299
2015-1743,Recanati CH,Hard,32,C,20150720,16,105074
2015-1743,Recanati CH,Hard,32,C,20150720,17,105575
2015-1743,Recanati CH,Hard,32,C,20150720,18,106099
2015-1743,Recanati CH,Hard,32,C,20150720,19,104963
2015-1743,Recanati CH,Hard,32,C,20150720,20,105916
2015-1743,Recanati CH,Hard,32,C,20150720,21,105422
2015-1743,Recanati CH,Hard,32,C,20150720,22,104308
2015-1743,Recanati CH,Hard,32,C,20150720,23,105806
2015-1743,Recanati CH,Hard,32,C,20150720,24,105074
2015-1743,Recanati CH,Hard,32,C,20150720,25,105575
2015-1743,Recanati CH,Hard,32,C,20150720,26,105916
2015-1743,Recanati CH,Hard,32,C,20150720,27,104308
2015-1743,Recanati CH,Hard,32,C,20150720,28,105806
2015-1743,Recanati CH,Hard,32,C,20150720,29,105575
2015-1743,Recanati CH,Hard,32,C,20150720,30,105806
2015-1743,Recanati CH,Hard,32,C,20150720,31,105806
2015-1763,Genova CH,Clay,32,C,20150908,1,105077
2015-1763,Genova CH,Clay,32,C,20150908,2,104547
2015-1763,Genova CH,Clay,32,C,20150908,3,105085
2015-1763,Genova CH,Clay,32,C,20150908,4,106099
2015-1763,Genova CH,Clay,32,C,20150908,5,103893
2015-1763,Genova CH,Clay,32,C,20150908,6,103835
2015-1763,Genova CH,Clay,32,C,20150908,7,105060
2015-1763,Genova CH,Clay,32,C,20150908,8,106065
