tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
1999-339,Adelaide,Hard,32,A,19990104,1,102158
1999-339,Adelaide,Hard,32,A,19990104,2,101792
1999-339,Adelaide,Hard,32,A,19990104,3,102562
1999-339,Adelaide,Hard,32,A,19990104,4,103720
1999-339,Adelaide,Hard,32,A,19990104,5,101727
1999-339,Adelaide,Hard,32,A,19990104,6,101150
1999-339,Adelaide,Hard,32,A,19990104,7,102318
1999-339,Adelaide,Hard,32,A,19990104,8,101647
1999-339,Adelaide,Hard,32,A,19990104,9,102021
1999-339,Adelaide,Hard,32,A,19990104,10,102401
1999-339,Adelaide,Hard,32,A,19990104,11,101833
1999-339,Adelaide,Hard,32,A,19990104,12,102856
1999-339,Adelaide,Hard,32,A,19990104,13,103103
1999-339,Adelaide,Hard,32,A,19990104,14,102234
1999-339,Adelaide,Hard,32,A,19990104,15,102184
1999-339,Adelaide,Hard,32,A,19990104,16,102358
1999-339,Adelaide,Hard,32,A,19990104,17,101792
1999-339,Adelaide,Hard,32,A,19990104,18,103720
1999-339,Adelaide,Hard,32,A,19990104,19,101727
1999-339,Adelaide,Hard,32,A,19990104,20,101647
1999-339,Adelaide,Hard,32,A,19990104,21,102401
1999-339,Adelaide,Hard,32,A,19990104,22,101833
1999-339,Adelaide,Hard,32,A,19990104,23,103103
1999-339,Adelaide,Hard,32,A,19990104,24,102358
1999-339,Adelaide,Hard,32,A,19990104,25,103720
1999-339,Adelaide,Hard,32,A,19990104,26,101727
1999-339,Adelaide,Hard,32,A,19990104,27,102401
1999-339,Adelaide,Hard,32,A,19990104,28,102358
1999-339,Adelaide,Hard,32,A,19990104,29,103720
1999-339,Adelaide,Hard,32,A,19990104,30,102358
1999-339,Adelaide,Hard,32,A,19990104,31,102358
1999-451,Doha,Hard,32,A,19990104,1,102450
1999-451,Doha,Hard,32,A,19990104,2,101962
1999-451,Doha,Hard,32,A,19990104,3,102950
1999-451,Doha,Hard,32,A,19990104,4,101543
1999-451,Doha,Hard,32,A,19990104,5,102338
1999-451,Doha,Hard,32,A,19990104,6,102271
1999-451,Doha,Hard,32,A,19990104,7,102644
1999-451,Doha,Hard,32,A,19990104,8,102223
1999-451,Doha,Hard,32,A,19990104,9,101888
1999-451,Doha,Hard,32,A,19990104,10,102783
1999-451,Doha,Hard,32,A,19990104,11,102419
1999-451,Doha,Hard,32,A,19990104,12,101964
1999-451,Doha,Hard,32,A,19990104,13,101611
1999-451,Doha,Hard,32,A,19990104,14,101439
1999-451,Doha,Hard,32,A,19990104,15,103151
1999-451,Doha,Hard,32,A,19990104,16,101463
1999-451,Doha,Hard,32,A,19990104,17,102450
1999-451,Doha,Hard,32,A,19990104,18,101543
1999-451,Doha,Hard,32,A,19990104,19,102271
1999-451,Doha,Hard,32,A,19990104,20,102223
1999-451,Doha,Hard,32,A,19990104,21,102783
1999-451,Doha,Hard,32,A,19990104,22,101964
1999-451,Doha,Hard,32,A,19990104,23,101611
1999-451,Doha,Hard,32,A,19990104,24,103151
