tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,1,105810
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,2,138845
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,3,105670
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,4,106396
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,5,105823
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,6,200318
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,7,134113
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,8,105339
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,9,144972
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,10,206004
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,11,126555
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,12,126135
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,13,111462
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,14,106388
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,15,124023
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,16,105026
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,17,138845
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,18,106396
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,19,105823
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,20,105339
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,21,144972
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,22,126135
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,23,111462
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,24,105026
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,25,106396
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,26,105339
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,27,144972
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,28,105026
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,29,105339
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,30,105026
2017-M-FU-HKG-01A-2017,Hong Kong F6,Hard,32,S,20170102,31,105339
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,1,123768
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,2,106264
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,3,111515
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,4,144797
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,5,105877
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,6,110636
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,7,111574
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,8,105960
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,9,105447
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,10,110751
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,11,111569
2017-M-FU-USA-01A-2017,USA F1,Hard,32,S,20170102,12,105870
