tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2020-0451,Doha,Hard,32,A,20200106,269,103523
2020-0451,Doha,Hard,32,A,20200106,268,106382
2020-0451,Doha,Hard,32,A,20200106,267,103523
2020-0451,Doha,Hard,32,A,20200106,266,104233
2020-0451,Doha,Hard,32,A,20200106,265,106382
2020-0451,Doha,Hard,32,A,20200106,264,103523
2020-0451,Doha,Hard,32,A,20200106,263,105573
2020-0451,Doha,Hard,32,A,20200106,262,106207
2020-0451,Doha,Hard,32,A,20200106,261,104233
2020-0451,Doha,Hard,32,A,20200106,260,104871
2020-0451,Doha,Hard,32,A,20200106,259,106382
2020-0451,Doha,Hard,32,A,20200106,258,126207
2020-0451,Doha,Hard,32,A,20200106,257,103523
2020-0451,Doha,Hard,32,A,20200106,256,104159
2020-0451,Doha,Hard,32,A,20200106,255,105573
2020-M056,Adelaide,Hard,32,A,20200113,269,104216
2020-M056,Adelaide,Hard,32,A,20200113,268,104471
2020-M056,Adelaide,Hard,32,A,20200113,267,104216
2020-M056,Adelaide,Hard,32,A,20200113,266,104679
2020-M056,Adelaide,Hard,32,A,20200113,265,104471
2020-M056,Adelaide,Hard,32,A,20200113,264,104330
2020-M056,Adelaide,Hard,32,A,20200113,263,104216
2020-M056,Adelaide,Hard,32,A,20200113,262,103781
2020-M056,Adelaide,Hard,32,A,20200113,261,104679
2020-M056,Adelaide,Hard,32,A,20200113,260,104471
2020-M056,Adelaide,Hard,32,A,20200113,259,106426
2020-M056,Adelaide,Hard,32,A,20200113,258,104330
2020-M056,Adelaide,Hard,32,A,20200113,257,105323
2020-M056,Adelaide,Hard,32,A,20200113,256,104216
2020-M056,Adelaide,Hard,32,A,20200113,255,103997
2020-0301,Auckland,Hard,32,A,20200113,269,106382
2020-0301,Auckland,Hard,32,A,20200113,268,106382
2020-0301,Auckland,Hard,32,A,20200113,267,105428
2020-0301,Auckland,Hard,32,A,20200113,266,105695
2020-0301,Auckland,Hard,32,A,20200113,265,106382
2020-0301,Auckland,Hard,32,A,20200113,264,105572
2020-0301,Auckland,Hard,32,A,20200113,263,105428
2020-0301,Auckland,Hard,32,A,20200113,262,104690
2020-0301,Auckland,Hard,32,A,20200113,261,105695
2020-0301,Auckland,Hard,32,A,20200113,260,103523
2020-0301,Auckland,Hard,32,A,20200113,259,106382
2020-0301,Auckland,Hard,32,A,20200113,258,104693
2020-0301,Auckland,Hard,32,A,20200113,257,105572
2020-0301,Auckland,Hard,32,A,20200113,256,105428
2020-0301,Auckland,Hard,32,A,20200113,255,104233
2020-9158,Cordoba,Clay,32,A,20200203,269,105269
2020-9158,Cordoba,Clay,32,A,20200203,268,104919
2020-9158,Cordoba,Clay,32,A,20200203,267,105269
2020-9158,Cordoba,Clay,32,A,20200203,266,104216
2020-9158,Cordoba,Clay,32,A,20200203,265,104919
2020-9158,Cordoba,Clay,32,A,20200203,264,105269
2020-9158,Cordoba,Clay,32,A,20200203,263,105431
2020-9158,Cordoba,Clay,32,A,20200203,262,104216
2020-9158,Cordoba,Clay,32,A,20200203,261,106065
2020-9158,Cordoba,Clay,32,A,20200203,260,104919
2020-9158,Cordoba,Clay,32,A,20200203,259,105487
2020-9158,Cordoba,Clay,32,A,20200203,258,105943
2020-9158,Cordoba,Clay,32,A,20200203,257,105269
2020-9158,Cordoba,Clay,32,A,20200203,256,106329
2020-9158,Cordoba,Clay,32,A,20200203,255,105431
2020-0375,Montpellier,Hard,32,A,20200203,269,105677
2020-0375,Montpellier,Hard,32,A,20200203,268,105677
2020-0375,Montpellier,Hard,32,A,20200203,267,104693
2020-0375,Montpellier,Hard,32,A,20200203,266,105677
2020-0375,Montpellier,Hard,32,A,20200203,265,105493
2020-0375,Montpellier,Hard,32,A,20200203,264,104679
2020-0375,Montpellier,Hard,32,A,20200203,263,104693
2020-0375,Montpellier,Hard,32,A,20200203,262,105906
2020-0375,Montpellier,Hard,32,A,20200203,261,105677
2020-0375,Montpellier,Hard,32,A,20200203,260,103781
2020-0375,Montpellier,Hard,32,A,20200203,259,105493
2020-0375,Montpellier,Hard,32,A,20200203,258,106049
2020-0375,Montpellier,Hard,32,A,20200203,257,104679
2020-0375,Montpellier,Hard,32,A,20200203,256,104693
2020-0375,Montpellier,Hard,32,A,20200203,255,103828
2020-0891,Pune,Hard,32,A,20200203,269,122585
2020-0891,Pune,Hard,32,A,20200203,268,122585
2020-0891,Pune,Hard,32,A,20200203,267,102968
2020-0891,Pune,Hard,32,A,20200203,266,106033
2020-0891,Pune,Hard,32,A,20200203,265,122585
2020-0891,Pune,Hard,32,A,20200203,264,102968
2020-0891,Pune,Hard,32,A,20200203,263,104646
2020-0891,Pune,Hard,32,A,20200203,262,104898
2020-0891,Pune,Hard,32,A,20200203,261,106033
2020-0891,Pune,Hard,32,A,20200203,260,122585
2020-0891,Pune,Hard,32,A,20200203,259,126156
2020-0891,Pune,Hard,32,A,20200203,258,103893
2020-0891,Pune,Hard,32,A,20200203,257,102968
2020-0891,Pune,Hard,32,A,20200203,256,104646
2020-0891,Pune,Hard,32,A,20200203,255,105051
2020-0506,Buenos Aires,Clay,32,A,20200210,269,104719
2020-0506,Buenos Aires,Clay,32,A,20200210,268,104719
2020-0506,Buenos Aires,Clay,32,A,20200210,267,105160
2020-0506,Buenos Aires,Clay,32,A,20200210,266,104719
2020-0506,Buenos Aires,Clay,32,A,20200210,265,105269
2020-0506,Buenos Aires,Clay,32,A,20200210,264,105695
2020-0506,Buenos Aires,Clay,32,A,20200210,263,105160
2020-0506,Buenos Aires,Clay,32,A,20200210,262,104719
2020-0506,Buenos Aires,Clay,32,A,20200210,261,106329
2020-0506,Buenos Aires,Clay,32,A,20200210,260,105269
2020-0506,Buenos Aires,Clay,32,A,20200210,259,144719
2020-0506,Buenos Aires,Clay,32,A,20200210,258,104655
2020-0506,Buenos Aires,Clay,32,A,20200210,257,105695
2020-0506,Buenos Aires,Clay,32,A,20200210,256,105160
2020-0506,Buenos Aires,Clay,32,A,20200210,255,104665
2020-0424,New York,Hard,32,A,20200210,269,104693
2020-0424,New York,Hard,32,A,20200210,268,105449
2020-0424,New York,Hard,32,A,20200210,267,104693
2020-0424,New York,Hard,32,A,20200210,266,105449
