tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
1994-503,Wellington CH,Hard,32,C,19940103,1,101543
1994-503,Wellington CH,Hard,32,C,19940103,2,101672
1994-503,Wellington CH,Hard,32,C,19940103,3,101083
1994-503,Wellington CH,Hard,32,C,19940103,4,101459
1994-503,Wellington CH,Hard,32,C,19940103,5,101710
1994-503,Wellington CH,Hard,32,C,19940103,6,102521
1994-503,Wellington CH,Hard,32,C,19940103,7,101712
1994-503,Wellington CH,Hard,32,C,19940103,8,101685
1994-503,Wellington CH,Hard,32,C,19940103,9,101224
1994-503,Wellington CH,Hard,32,C,19940103,10,102215
1994-503,Wellington CH,Hard,32,C,19940103,11,101154
1994-503,Wellington CH,Hard,32,C,19940103,12,101133
1994-503,Wellington CH,Hard,32,C,19940103,13,102147
1994-503,Wellington CH,Hard,32,C,19940103,14,101776
1994-503,Wellington CH,Hard,32,C,19940103,15,101374
1994-503,Wellington CH,Hard,32,C,19940103,16,101889
1994-503,Wellington CH,Hard,32,C,19940103,17,101672
1994-503,Wellington CH,Hard,32,C,19940103,18,101459
1994-503,Wellington CH,Hard,32,C,19940103,19,102521
1994-503,Wellington CH,Hard,32,C,19940103,20,101712
1994-503,Wellington CH,Hard,32,C,19940103,21,101224
1994-503,Wellington CH,Hard,32,C,19940103,22,101133
1994-503,Wellington CH,Hard,32,C,19940103,23,101776
1994-503,Wellington CH,Hard,32,C,19940103,24,101889
1994-503,Wellington CH,Hard,32,C,19940103,25,101459
1994-503,Wellington CH,Hard,32,C,19940103,26,102521
1994-503,Wellington CH,Hard,32,C,19940103,27,101224
1994-503,Wellington CH,Hard,32,C,19940103,28,101889
1994-503,Wellington CH,Hard,32,C,19940103,29,102521
1994-503,Wellington CH,Hard,32,C,19940103,30,101889
1994-503,Wellington CH,Hard,32,C,19940103,31,101889
1994-460,Heilbronn CH,Carpet,32,C,19940124,1,101835
1994-460,Heilbronn CH,Carpet,32,C,19940124,2,101133
1994-460,Heilbronn CH,Carpet,32,C,19940124,3,101407
1994-460,Heilbronn CH,Carpet,32,C,19940124,4,101482
