tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id
1991-339,Adelaide,Hard,32,A,19901231,1,101723
1991-339,Adelaide,Hard,32,A,19901231,2,100946
1991-339,Adelaide,Hard,32,A,19901231,3,101234
1991-339,Adelaide,Hard,32,A,19901231,4,101889
1991-339,Adelaide,Hard,32,A,19901231,5,101274
1991-339,Adelaide,Hard,32,A,19901231,6,102148
1991-339,Adelaide,Hard,32,A,19901231,7,101900
1991-339,Adelaide,Hard,32,A,19901231,8,101320
1991-339,Adelaide,Hard,32,A,19901231,9,101529
1991-339,Adelaide,Hard,32,A,19901231,10,101332
1991-339,Adelaide,Hard,32,A,19901231,11,101727
1991-339,Adelaide,Hard,32,A,19901231,12,101061
1991-339,Adelaide,Hard,32,A,19901231,13,101185
1991-339,Adelaide,Hard,32,A,19901231,14,101441
1991-339,Adelaide,Hard,32,A,19901231,15,101235
1991-339,Adelaide,Hard,32,A,19901231,16,101793
1991-339,Adelaide,Hard,32,A,19901231,17,101723
1991-339,Adelaide,Hard,32,A,19901231,18,101234
1991-339,Adelaide,Hard,32,A,19901231,19,102148
1991-339,Adelaide,Hard,32,A,19901231,20,101900
1991-339,Adelaide,Hard,32,A,19901231,21,101529
1991-339,Adelaide,Hard,32,A,19901231,22,101061
1991-339,Adelaide,Hard,32,A,19901231,23,101441
1991-339,Adelaide,Hard,32,A,19901231,24,101793
1991-339,Adelaide,Hard,32,A,19901231,25,101723
1991-339,Adelaide,Hard,32,A,19901231,26,101900
1991-339,Adelaide,Hard,32,A,19901231,27,101529
1991-339,Adelaide,Hard,32,A,19901231,28,101793
1991-339,Adelaide,Hard,32,A,19901231,29,101900
1991-339,Adelaide,Hard,32,A,19901231,30,101529
1991-339,Adelaide,Hard,32,A,19901231,31,101900
1991-354,Wellington,Hard,32,A,19901231,1,101377
1991-354,Wellington,Hard,32,A,19901231,2,101265
1991-354,Wellington,Hard,32,A,19901231,3,101432
1991-354,Wellington,Hard,32,A,19901231,4,101439
1991-354,Wellington,Hard,32,A,19901231,5,101735
1991-354,Wellington,Hard,32,A,19901231,6,101119
1991-354,Wellington,Hard,32,A,19901231,7,100752
1991-354,Wellington,Hard,32,A,19901231,8,100954
1991-354,Wellington,Hard,32,A,19901231,9,101481
1991-354,Wellington,Hard,32,A,19901231,10,101482
1991-354,Wellington,Hard,32,A,19901231,11,101312
1991-354,Wellington,Hard,32,A,19901231,12,100962
1991-354,Wellington,Hard,32,A,19901231,13,101233
1991-354,Wellington,Hard,32,A,19901231,14,101354
1991-354,Wellington,Hard,32,A,19901231,15,101761
1991-354,Wellington,Hard,32,A,19901231,16,101767
1991-354,Wellington,Hard,32,A,19901231,17,101377
1991-354,Wellington,Hard,32,A,19901231,18,101432
1991-354,Wellington,Hard,32,A,19901231,19,101735
1991-354,Wellington,Hard,32,A,19901231,20,100752
1991-354,Wellington,Hard,32,A,19901231,21,101481
1991-354,Wellington,Hard,32,A,19901231,22,100962
1991-354,Wellington,Hard,32,A,19901231,23,101354
1991-354,Wellington,Hard,32,A,19901231,24,101767
1991-354,Wellington,Hard,32,A,19901231,25,101377
1991-354,Wellington,Hard,32,A,19901231,26,101735
1991-354,Wellington,Hard,32,A,19901231,27,101481
1991-354,Wellington,Hard,32,A,19901231,28,101767
1991-354,Wellington,Hard,32,A,19901231,29,101735
1991-354,Wellington,Hard,32,A,19901231,30,101767
1991-354,Wellington,Hard,32,A,19901231,31,101735
1991-301,Auckland,Hard,32,A,19910107,1,101142
1991-301,Auckland,Hard,32,A,19910107,2,101613
1991-301,Auckland,Hard,32,A,19910107,3,101179
1991-301,Auckland,Hard,32,A,19910107,4,101117
1991-301,Auckland,Hard,32,A,19910107,5,101901
1991-301,Auckland,Hard,32,A,19910107,6,101377
1991-301,Auckland,Hard,32,A,19910107,7,101409
1991-301,Auckland,Hard,32,A,19910107,8,100954
1991-301,Auckland,Hard,32,A,19910107,9,101481
1991-301,Auckland,Hard,32,A,19910107,10,101767
1991-301,Auckland,Hard,32,A,19910107,11,101205
1991-301,Auckland,Hard,32,A,19910107,12,101120
1991-301,Auckland,Hard,32,A,19910107,13,101233
1991-301,Auckland,Hard,32,A,19910107,14,101234
1991-301,Auckland,Hard,32,A,19910107,15,101119
1991-301,Auckland,Hard,32,A,19910107,16,101230
1991-301,Auckland,Hard,32,A,19910107,17,101142
1991-301,Auckland,Hard,32,A,19910107,18,101179
1991-301,Auckland,Hard,32,A,19910107,19,101377
1991-301,Auckland,Hard,32,A,19910107,20,100954
1991-301,Auckland,Hard,32,A,19910107,21,101767
1991-301,Auckland,Hard,32,A,19910107,22,101120
1991-301,Auckland,Hard,32,A,19910107,23,101234
1991-301,Auckland,Hard,32,A,19910107,24,101119
1991-301,Auckland,Hard,32,A,19910107,25,101179
1991-301,Auckland,Hard,32,A,19910107,26,100954
1991-301,Auckland,Hard,32,A,19910107,27,101120
1991-301,Auckland,Hard,32,A,19910107,28,101119
1991-301,Auckland,Hard,32,A,19910107,29,101179
1991-301,Auckland,Hard,32,A,19910107,30,101120
1991-301,Auckland,Hard,32,A,19910107,31,101120
1991-338,Sydney Outdoor,Hard,32,A,19910107,1,100923
1991-338,Sydney Outdoor,Hard,32,A,19910107,2,101196
1991-338,Sydney Outdoor,Hard,32,A,19910107,3,101073
1991-338,Sydney Outdoor,Hard,32,A,19910107,4,101772
1991-338,Sydney Outdoor,Hard,32,A,19910107,5,101098
1991-338,Sydney Outdoor,Hard,32,A,19910107,6,101889
1991-338,Sydney Outdoor,Hard,32,A,19910107,7,102148
1991-338,Sydney Outdoor,Hard,32,A,19910107,8,101381
1991-338,Sydney Outdoor,Hard,32,A,19910107,9,101971
1991-338,Sydney Outdoor,Hard,32,A,19910107,10,101061
1991-338,Sydney Outdoor,Hard,32,A,19910107,11,101529
1991-338,Sydney Outdoor,Hard,32,A,19910107,12,101084
1991-338,Sydney Outdoor,Hard,32,A,19910107,13,101990
1991-338,Sydney Outdoor,Hard,32,A,19910107,14,101190
1991-338,Sydney Outdoor,Hard,32,A,19910107,15,101195
1991-338,Sydney Outdoor,Hard,32,A,19910107,16,101320
1991-338,Sydney Outdoor,Hard,32,A,19910107,17,101196
1991-338,Sydney Outdoor,Hard,32,A,19910107,18,101073
1991-338,Sydney Outdoor,Hard,32,A,19910107,19,101098
1991-338,Sydney Outdoor,Hard,32,A,19910107,20,102148
1991-338,Sydney Outdoor,Hard,32,A,19910107,21,101971
1991-338,Sydney Outdoor,Hard,32,A,19910107,22,101529
1991-338,Sydney Outdoor,Hard,32,A,19910107,23,101190
1991-338,Sydney Outdoor,Hard,32,A,19910107,24,101320
1991-338,Sydney Outdoor,Hard,32,A,19910107,25,101196
1991-338,Sydney Outdoor,Hard,32,A,19910107,26,101098
1991-338,Sydney Outdoor,Hard,32,A,19910107,27,101529
1991-338,Sydney Outdoor,Hard,32,A,19910107,28,101320
1991-338,Sydney Outdoor,Hard,32,A,19910107,29,101098
1991-338,Sydney Outdoor,Hard,32,A,19910107,30,101529
1991-338,Sydney Outdoor,Hard,32,A,19910107,31,101098
1991-580,Australian Open,Hard,128,G,19910114,1,101222
1991-580,Australian Open,Hard,128,G,19910114,2,100995
1991-580,Australian Open,Hard,128,G,19910114,3,101138
1991-580,Australian Open,Hard,128,G,19910114,4,100870
1991-580,Australian Open,Hard,128,G,19910114,5,101731
1991-580,Australian Open,Hard,128,G,19910114,6,101761
1991-580,Australian Open,Hard,128,G,19910114,7,101332
